"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop ,Population,Continent
Curaçao,40217,0,267,0,39453.0,0.0,497.0,3,243356.0,1616.0,494095,2989804,165260,North America
Andorra,40024,0,153,0,39283.0,0.0,588.0,14,516572.0,1975.0,249838,3224548,77480,Europe
Burundi,38490,8,38,0,773.0,0.0,37679.0,0,3078.0,3.0,345742,27645,12506268,Africa
Togo,36930,0,272,0,36591.0,0.0,67.0,0,4286.0,32.0,718126,83348,8616046,Africa
Mayotte,36745,0,187,0,2964.0,0.0,33594.0,0,129266.0,658.0,176919,622389,284258,Africa
Guinea,36459,0,440,0,35976.0,0.0,43.0,8,2651.0,32.0,660107,48001,13751974,Africa
Mauritius,36411,84,968,0,33875.0,121.0,1568.0,0,28548.0,759.0,358675,281217,1275440,Africa
Faeroe Islands,34237,0,28,0,7693.0,0.0,26516.0,5,696072.0,569.0,778000,15817509,49186,Europe
Aruba,33929,0,212,0,33663.0,0.0,54.0,2,315457.0,1971.0,177885,1653898,107555,North America
Tanzania,33815,0,800,0,,,,7,539.0,13.0,0,0,62691428,Africa
Bahamas,33258,0,788,0,32183.0,0.0,287.0,11,83191.0,1971.0,226807,567328,399781,North America
Lesotho,32899,0,697,0,24151.0,0.0,8051.0,0,15148.0,321.0,429108,197582,2171792,Africa
Haiti,30545,0,833,0,28431.0,0.0,1281.0,0,2623.0,72.0,132422,11372,11644314,North America
Mali,30480,0,727,0,29636.0,0.0,117.0,0,1433.0,34.0,648671,30505,21264605,Africa
Isle of Man,28229,0,82,0,26512.0,0.0,1635.0,0,328948.0,956.0,150753,1756700,85816,Europe
Bhutan,28101,1138,10,0,23796.0,659.0,4295.0,18,35734.0,13.0,2101458,2672295,786387,Asia
Benin,26952,0,163,0,25506.0,0.0,1283.0,5,2126.0,13.0,604310,47677,12675167,Africa
Somalia,26400,0,1348,0,13182.0,0.0,11870.0,0,1584.0,81.0,400466,24032,16663917,Africa
Congo,24069,0,384,0,20178.0,0.0,3507.0,0,4183.0,67.0,347815,60445,5754200,Africa
Taiwan,23393,239,853,0,20310.0,82.0,2230.0,0,979.0,36.0,12733408,532962,23891772,Asia
Saint Lucia,22953,0,365,0,22560.0,0.0,28.0,0,124012.0,1972.0,140589,759583,185087,North America
Timor-Leste,22830,0,130,0,22681.0,0.0,19.0,0,16761.0,95.0,256935,188630,1362111,Asia
Burkina Faso,20853,0,382,0,20439.0,0.0,32.0,0,952.0,17.0,248995,11370,21899561,Africa
Cayman Islands,20606,0,24,0,8553.0,0.0,12029.0,1,307259.0,358.0,222773,3321797,67064,North America
Nicaragua,18434,0,224,0,4225.0,0.0,13985.0,0,2726.0,33.0,0,0,6761650,North America
Tajikistan,17388,0,124,0,17264.0,0.0,0.0,0,1755.0,13.0,0,0,9910090,Asia
South Sudan,17237,0,138,0,13514.0,0.0,3585.0,1,1509.0,12.0,359136,31442,11422005,Africa
Gibraltar,16854,0,101,0,16211.0,0.0,542.0,3,500520.0,2999.0,532486,15813441,33673,Europe
Liechtenstein,16378,92,84,0,15927.0,79.0,367.0,7,427423.0,2192.0,80413,2098570,38318,Europe
Equatorial Guinea,15903,0,183,0,15693.0,0.0,27.0,5,10723.0,123.0,301203,203093,1483081,Africa
Djibouti,15585,0,189,0,15391.0,0.0,5.0,0,15385.0,187.0,297370,293557,1012989,Africa
San Marino,15181,0,113,0,14740.0,0.0,328.0,4,445779.0,3318.0,144139,4232536,34055,Europe
CAR,14649,0,113,0,6859.0,0.0,7677.0,2,2944.0,23.0,81294,16338,4975800,Africa
Grenada,13998,0,218,0,13727.0,0.0,53.0,4,123407.0,1922.0,143299,1263325,113430,North America
Bermuda,12456,0,127,0,12088.0,0.0,241.0,0,201299.0,2052.0,837414,13533307,61878,North America
Gambia,11988,0,365,0,11591.0,0.0,32.0,0,4730.0,144.0,155686,61423,2534673,Africa
Greenland,11971,0,21,0,2761.0,0.0,9189.0,4,210235.0,369.0,164926,2896437,56941,North America
Yemen,11805,0,2143,0,8996.0,0.0,666.0,23,381.0,69.0,265253,8565,30968062,Asia
Dominica,11787,0,63,0,11503.0,0.0,221.0,0,163036.0,871.0,180273,2493506,72297,North America
Solomon Islands,11174,0,133,0,9700.0,0.0,1341.0,1,15603.0,186.0,5117,7145,716166,Australia/Oceania
Monaco,10721,0,54,0,10374.0,0.0,293.0,4,269874.0,1359.0,54960,1383477,39726,Europe
Saint Martin,9912,0,63,0,1399.0,0.0,8450.0,7,248964.0,1582.0,112382,2822746,39813,North America
Eritrea,9725,0,103,0,9620.0,0.0,2.0,0,2678.0,28.0,23693,6524,3631792,Africa
Sint Maarten,9715,0,86,0,9589.0,0.0,40.0,10,222194.0,1967.0,62056,1419299,43723,North America
Niger,8801,0,308,0,8477.0,0.0,16.0,1,342.0,12.0,240394,9343,25729079,Africa
Caribbean Netherlands,8515,0,31,0,8094.0,0.0,390.0,0,319548.0,1163.0,30126,1130559,26647,North America
Guinea-Bissau,8149,0,170,0,7139.0,0.0,840.0,6,3977.0,83.0,129238,63078,2048864,Africa
Comoros,8086,0,160,0,7919.0,0.0,7.0,0,8966.0,177.0,0,0,901809,Africa
Sierra Leone,7674,0,125,0,,,,0,929.0,15.0,259958,31476,8259046,Africa
Antigua and Barbuda,7491,0,135,0,7347.0,0.0,9.0,1,75408.0,1359.0,18901,190266,99340,North America
Liberia,7400,0,294,0,5747.0,0.0,1359.0,2,1406.0,56.0,139824,26561,5264344,Africa
Chad,7308,0,191,0,4874.0,0.0,2243.0,0,424.0,11.0,191341,11095,17245074,Africa
St. Vincent Grenadines,6746,0,106,0,6638.0,0.0,2.0,0,60473.0,950.0,98567,883589,111553,North America
Tonga,6423,0,6,0,3160.0,0.0,3257.0,0,59594.0,56.0,163307,1515202,107779,Australia/Oceania
British Virgin Islands,6141,0,62,0,,,,1,200811.0,2027.0,101616,3322848,30581,North America
Sao Tome and Principe,5945,0,73,0,5867.0,0.0,5.0,0,26278.0,323.0,29036,128344,226236,Africa
Turks and Caicos,5910,0,36,0,5838.0,0.0,36.0,4,149137.0,908.0,436234,11008227,39628,North America
Saint Kitts and Nevis,5549,0,43,0,5506.0,0.0,0.0,0,103038.0,798.0,65141,1209585,53854,North America
Palau,4024,0,6,0,3711.0,0.0,307.0,0,220566.0,329.0,40607,2225773,18244,Australia/Oceania
St. Barth,3780,0,6,0,,,,0,380703.0,604.0,78646,7920838,9929,North America
Vanuatu,3379,320,2,0,1316.0,193.0,2061.0,6,10572.0,6.0,24976,78142,319623,Australia/Oceania
Kiribati,3066,1,13,0,2570.0,0.0,483.0,9,25001.0,106.0,0,0,122636,Australia/Oceania
Anguilla,2700,0,9,0,2676.0,0.0,15.0,4,177212.0,591.0,51382,3372407,15236,North America
Saint Pierre Miquelon,1957,0,1,0,1728.0,0.0,228.0,1,340644.0,174.0,17516,3048912,5745,North America
Cook Islands,1883,0,0,0,1062.0,0.0,821.0,0,107037.0,0.0,9860,560482,17592,Australia/Oceania
Samoa,1713,0,1,1,360.0,0.0,1352.0,0,8535.0,5.0,0,0,200708,Australia/Oceania
Diamond Princess,712,0,13,0,699.0,0.0,0.0,0,0.0,0.0,0,0,,
Wallis and Futuna,454,0,7,0,438.0,0.0,9.0,0,41663.0,642.0,20508,1881986,10897,Australia/Oceania
Montserrat,175,0,2,0,172.0,0.0,1.0,0,35021.0,400.0,8796,1760256,4997,North America
Falkland Islands,123,0,0,0,,,,0,33643.0,0.0,8632,2361050,3656,South America
Macao,82,0,0,0,81.0,0.0,1.0,0,123.0,0.0,5370,8078,664731,Asia
Vatican City,29,0,0,0,28.0,0.0,1.0,0,36070.0,0.0,0,0,804,Europe
Western Sahara,10,0,1,0,8.0,0.0,1.0,0,16.0,2.0,0,0,622870,Africa
MS Zaandam,9,0,2,0,7.0,0.0,0.0,0,0.0,0.0,0,0,,
Marshall Islands,7,0,0,0,7.0,0.0,0.0,0,117.0,0.0,0,0,59885,Australia/Oceania
Niue,7,0,0,0,1.0,0.0,6.0,0,4255.0,0.0,0,0,1645,Australia/Oceania
Saint Helena,2,0,0,0,2.0,0.0,0.0,0,327.0,0.0,0,0,6108,Africa
Micronesia,1,0,0,0,1.0,0.0,0.0,0,9.0,0.0,0,0,117120,Australia/Oceania
China,149276,1839,4638,0,116039.0,1403.0,28599.0,66,104.0,3.0,160000000,111163,1439323776,Asia
Total:,487721683,988167,6164703,2700,422745300.0,714435.0,58811680.0,58361,62570.1,790.9,0,0,,All
